timestamp,current_price,prev_close,price_change,price_change_pct,high_volatility,high_exceedance,low_exceedance,total_exceedance
2024-09-30 22:00:00,258.02,261.63,-3.6100000000000136,-1.3798111837327576,15.450000000000017,0.0,4.587792868800676,4.587792868800676
2024-10-01 22:00:00,249.02,258.02,-8.999999999999972,-3.4881016975428154,9.658500000000004,0.0,7.5881593572072745,7.5881593572072745
2024-10-02 22:00:00,240.66,249.02,-8.360000000000014,-3.357160067464466,11.97999999999999,0.0,2.399565371657843,2.399565371657843
2024-10-03 22:00:00,250.08,240.66,9.420000000000016,3.914235851408633,6.3799999999999955,0.6946660929791051,0.0,0.6946660929791051
2024-10-06 22:00:00,240.83,250.08,-9.25,-3.698816378758797,9.130000000000024,0.0,0.7732493836504091,0.7732493836504091
2024-10-07 22:00:00,244.5,240.83,3.6699999999999875,1.5238965245193652,5.650000000000006,0.0,0.0,0.0
2024-10-08 22:00:00,241.05,244.5,-3.4499999999999886,-1.4110429447852715,7.920000000000016,0.0,0.0,0.0
2024-10-09 22:00:00,238.77,241.05,-2.280000000000001,-0.945861854387057,10.449899999999985,0.0,1.0158264932976522,1.0158264932976522
2024-10-10 22:00:00,217.8,238.77,-20.97,-8.782510365623821,8.960000000000008,0.0,16.661312066706273,16.661312066706273
2024-10-13 22:00:00,219.16,217.8,1.3599999999999852,0.6244260789715267,8.169999999999987,0.0,0.0,0.0
2024-10-14 22:00:00,219.57,219.16,0.4099999999999966,0.18707793392954764,7.139999999999986,0.0,0.0,0.0
2024-10-15 22:00:00,221.33,219.57,1.7600000000000193,0.8015666985471691,3.889899999999983,0.0,0.0,0.0
2024-10-16 22:00:00,220.89,221.33,-0.44000000000002615,-0.1987981746713171,4.180000000000007,0.0,0.0,0.0
2024-10-17 22:00:00,220.7,220.89,-0.18999999999999773,-0.08601566390511012,3.0500000000000114,0.0,0.0,0.0
2024-10-20 22:00:00,218.85,220.7,-1.8499999999999943,-0.838241957408244,4.753999999999991,0.0,0.0,0.0
2024-10-21 22:00:00,217.97,218.85,-0.8799999999999955,-0.4021018962759861,2.960000000000008,0.0,0.0,0.0
2024-10-22 22:00:00,213.65,217.97,-4.319999999999993,-1.9819241179978866,6.609999999999985,0.0,0.0,0.0
2024-10-23 22:00:00,260.48,213.65,46.83000000000001,21.91902644512053,19.469899999999967,41.93801613181736,0.0,41.93801613181736
2024-10-24 22:00:00,269.19,260.48,8.70999999999998,3.343826781326773,14.170000000000016,2.886491746920285,0.0,2.886491746920285
2024-10-27 22:00:00,262.51,269.19,-6.680000000000007,-2.4815186299639684,11.295999999999992,0.0,0.0,0.0
2024-10-28 22:00:00,259.52,262.51,-2.990000000000009,-1.1390042284103497,9.470000000000027,0.0,0.0,0.0
2024-10-29 22:00:00,257.55,259.52,-1.9699999999999704,-0.759093711467313,7.529900000000026,0.0,0.0,0.0
2024-10-30 22:00:00,249.85,257.55,-7.700000000000017,-2.9897107357794668,10.5,0.0,0.0,0.0
2024-10-31 22:00:00,248.98,249.85,-0.8700000000000045,-0.34820892535521497,7.3700000000000045,0.0,0.0,0.0
2024-11-03 22:00:00,242.84,248.98,-6.139999999999986,-2.466061531046665,10.02000000000001,0.0,1.763796504917451,1.763796504917451
2024-11-04 22:00:00,251.44,242.84,8.599999999999994,3.5414264536320186,9.069799999999987,5.371873874811456,0.0,5.371873874811456
2024-11-05 22:00:00,288.53,251.44,37.089999999999975,14.751034043907085,13.96999999999997,31.02661733378301,0.0,31.02661733378301
2024-11-06 22:00:00,296.91,288.53,8.380000000000052,2.9043773611063157,14.230000000000018,4.331486738186129,0.0,4.331486738186129
2024-11-07 22:00:00,321.22,296.91,24.310000000000002,8.187666296184029,31.049999999999955,24.960964248906976,0.0,24.960964248906976
2024-11-10 22:00:00,350.0,321.22,28.779999999999973,8.959591557188212,22.639999999999986,30.39497460577735,0.0,30.39497460577735
2024-11-11 22:00:00,328.49,350.0,-21.50999999999999,-6.145714285714283,22.529999999999973,0.0,13.60574822225584,13.60574822225584
2024-11-12 22:00:00,330.24,328.49,1.75,0.5327407227008432,22.09989999999999,6.867019734952919,0.0,6.867019734952919
2024-11-13 22:00:00,311.18,330.24,-19.060000000000002,-5.77156007751938,19.610000000000014,0.0,6.509392400648096,6.509392400648096
2024-11-14 22:00:00,320.72,311.18,9.54000000000002,3.065749726846205,15.459899999999948,1.6009154783641293,0.0,1.6009154783641293
2024-11-17 22:00:00,338.74,320.72,18.019999999999982,5.6186081317036605,18.53989999999999,15.896839141363387,0.0,15.896839141363387
2024-11-18 22:00:00,346.0,338.74,7.259999999999991,2.1432367007144095,14.62990000000002,0.0,0.0,0.0
2024-11-19 22:00:00,342.03,346.0,-3.9700000000000273,-1.1473988439306437,12.29989999999998,0.0,0.0,0.0
2024-11-20 22:00:00,339.64,342.03,-2.3899999999999864,-0.6987691138204212,12.709900000000005,0.0,0.0,0.0
2024-11-21 22:00:00,352.56,339.64,12.920000000000016,3.804027794134971,23.829999999999984,9.465493920396568,0.0,9.465493920396568
2024-11-24 22:00:00,338.59,352.56,-13.970000000000027,-3.962446108463815,23.730000000000018,0.0,0.5898854721414182,0.5898854721414182
2024-11-25 22:00:00,338.23,338.59,-0.3599999999999568,-0.10632328184528687,11.299999999999955,0.0,0.0,0.0
2024-11-26 22:00:00,332.89,338.23,-5.340000000000032,-1.5788073204624165,15.960000000000036,0.0,0.0,0.0
2024-11-28 22:00:00,345.16,332.89,12.270000000000039,3.685902249992502,10.79989999999998,0.0,0.0,0.0
2024-12-01 22:00:00,357.09,345.16,11.92999999999995,3.456368061188999,8.849899999999991,0.444500587619018,0.0,0.444500587619018
2024-12-02 22:00:00,351.42,357.09,-5.669999999999959,-1.5878349995799266,7.490000000000009,0.0,0.0,0.0
2024-12-03 22:00:00,357.93,351.42,6.509999999999991,1.8524842069318739,9.5,0.0,0.0,0.0
2024-12-04 22:00:00,369.49,357.93,11.560000000000002,3.2296817813538965,15.930000000000007,3.1842458134478875,0.0,3.1842458134478875
2024-12-05 22:00:00,389.22,369.49,19.730000000000018,5.33979268721752,18.689999999999998,5.620223061755098,0.0,5.620223061755098
2024-12-08 22:00:00,389.79,389.22,0.5699999999999932,0.1464467396331106,26.79000000000002,1.1910117942089755,0.0,1.1910117942089755
2024-12-09 22:00:00,400.99,389.79,11.199999999999989,2.873342055978857,18.879999999999995,4.9868908355719554,0.0,4.9868908355719554
2024-12-10 22:00:00,424.77,400.99,23.779999999999973,5.930322451931462,22.5,8.931613500922936,0.0,8.931613500922936
2024-12-11 22:00:00,418.1,424.77,-6.669999999999959,-1.5702615533111943,14.300000000000011,0.0,0.0,0.0
2024-12-12 22:00:00,436.23,418.1,18.129999999999995,4.336283185840706,20.590000000000032,4.513689323133235,0.0,4.513689323133235
2024-12-15 22:00:00,463.02,436.23,26.789999999999964,6.141255759576362,27.04000000000002,14.623233363539555,0.0,14.623233363539555
2024-12-16 22:00:00,479.86,463.02,16.840000000000032,3.636991922595143,26.479899999999986,8.682628636273137,0.0,8.682628636273137
2024-12-17 22:00:00,440.13,479.86,-39.73000000000002,-8.279498186971203,61.5299,0.0,34.075863182297326,34.075863182297326
2024-12-18 22:00:00,436.17,440.13,-3.9599999999999795,-0.8997341694499306,36.34000000000003,0.0,1.3441588268073588,1.3441588268073588
2024-12-19 22:00:00,421.06,436.17,-15.110000000000014,-3.464245592314926,29.439999999999998,0.0,0.0,0.0
2024-12-22 22:00:00,430.6,421.06,9.54000000000002,2.2657103500688787,19.098799999999983,0.0,0.0,0.0
2024-12-23 22:00:00,462.28,430.6,31.67999999999995,7.3571760334416965,27.639999999999986,10.382375622973484,0.0,10.382375622973484
2024-12-25 22:00:00,454.13,462.28,-8.149999999999977,-1.7630007787488053,14.309900000000027,0.0,0.0,0.0
2024-12-26 22:00:00,431.66,454.13,-22.46999999999997,-4.9479224010745755,23.5,0.0,6.7835664762563965,6.7835664762563965
2024-12-29 22:00:00,417.41,431.66,-14.25,-3.3012092850854837,11.25,0.0,0.0,0.0
2024-12-30 22:00:00,403.84,417.41,-13.57000000000005,-3.251000215615354,25.389999999999986,0.0,0.0,0.0
2025-01-01 22:00:00,379.28,403.84,-24.560000000000002,-6.081616481774961,19.689899999999966,0.0,10.002019722958664,10.002019722958664
2025-01-02 22:00:00,410.44,379.28,31.160000000000025,8.215566336215996,32.42990000000003,9.417411962772064,0.0,9.417411962772064
2025-01-05 22:00:00,411.05,410.44,0.6100000000000136,0.14862099210603585,24.730000000000018,0.0,0.0,0.0
2025-01-06 22:00:00,394.36,411.05,-16.689999999999998,-4.060333292786765,24.329999999999984,0.0,0.0,0.0
2025-01-07 22:00:00,394.94,394.36,0.5799999999999841,0.14707373973019172,15.099900000000048,0.0,0.0,0.0
2025-01-09 22:00:00,394.74,394.94,-0.19999999999998863,-0.050640603635992466,21.989999999999952,0.0,0.0,0.0
2025-01-12 22:00:00,403.31,394.74,8.569999999999993,2.1710492982722784,23.720000000000027,0.0,0.0,0.0
2025-01-13 22:00:00,396.36,403.31,-6.949999999999989,-1.723240187448858,28.099999999999966,0.0,0.0,0.0
2025-01-14 22:00:00,428.22,396.36,31.860000000000014,8.03814713896458,24.13900000000001,8.273562773195124,0.0,8.273562773195124
2025-01-15 22:00:00,413.82,428.22,-14.400000000000034,-3.3627574611181243,14.870000000000005,0.0,0.0,0.0
2025-01-16 22:00:00,426.5,413.82,12.680000000000007,3.064134164612635,19.99000000000001,0.5995185142220407,0.0,0.5995185142220407
2025-01-20 22:00:00,424.07,426.5,-2.430000000000007,-0.5697538100820649,26.889999999999986,0.0,0.0,0.0
2025-01-21 22:00:00,415.11,424.07,-8.95999999999998,-2.1128587261536964,13.410000000000025,0.0,0.0,0.0
2025-01-22 22:00:00,412.38,415.11,-2.730000000000018,-0.6576570065765743,11.78000000000003,0.0,0.0,0.0
2025-01-23 22:00:00,406.58,412.38,-5.800000000000011,-1.4064697609001433,13.100000000000023,0.0,0.0,0.0
2025-01-26 22:00:00,397.15,406.58,-9.430000000000007,-2.319346746027844,17.689999999999998,0.0,0.0,0.0
2025-01-27 22:00:00,398.09,397.15,0.9399999999999977,0.2366863905325438,14.089999999999975,0.0,0.0,0.0
2025-01-28 22:00:00,389.1,398.09,-8.989999999999952,-2.2582833027707183,14.109899999999982,0.0,0.0,0.0
2025-01-29 22:00:00,400.28,389.1,11.17999999999995,2.873297352865574,28.089999999999975,5.723452505175942,0.0,5.723452505175942
2025-01-30 22:00:00,404.6,400.28,4.32000000000005,1.0792445288298318,18.650000000000034,1.8972549317876997,0.0,1.8972549317876997
2025-02-02 22:00:00,383.68,404.6,-20.920000000000016,-5.1705388037568,14.810000000000002,0.0,11.66867574682999,11.66867574682999
2025-02-03 22:00:00,392.21,383.68,8.529999999999973,2.22320683903252,12.600000000000023,0.0,0.0,0.0
2025-02-04 22:00:00,378.17,392.21,-14.039999999999964,-3.5797149486244524,12.860000000000014,0.0,0.5524259796482056,0.5524259796482056
2025-02-05 22:00:00,374.32,378.17,-3.8500000000000227,-1.0180606605494942,12.21999999999997,0.0,0.0,0.0
2025-02-06 22:00:00,361.62,374.32,-12.699999999999989,-3.392818978414188,20.205900000000042,0.0,0.0,0.0
2025-02-09 22:00:00,350.73,361.62,-10.889999999999986,-3.0114484818317533,12.189999999999998,0.0,0.0,0.0
2025-02-10 22:00:00,328.5,350.73,-22.230000000000018,-6.338208878624588,24.269999999999982,0.0,10.419174434212152,10.419174434212152
2025-02-11 22:00:00,336.51,328.5,8.009999999999991,2.4383561643835585,17.279999999999973,0.6814910277208241,0.0,0.6814910277208241
2025-02-12 22:00:00,355.94,336.51,19.430000000000007,5.773974027517758,15.839999999999975,6.908958794388525,0.0,6.908958794388525
2025-02-13 22:00:00,355.84,355.94,-0.10000000000002274,-0.028094622689223674,14.5,0.0,0.0,0.0
2025-02-17 22:00:00,354.11,355.84,-1.7299999999999613,-0.4861735611510683,9.080000000000041,0.0,0.0,0.0
2025-02-18 22:00:00,360.56,354.11,6.449999999999989,1.8214679054531044,13.669999999999959,0.0,0.0,0.0
2025-02-19 22:00:00,354.4,360.56,-6.160000000000025,-1.7084535167517265,14.300000000000011,0.0,1.6265525287028026,1.6265525287028026
2025-02-20 22:00:00,337.8,354.4,-16.599999999999966,-4.683972911963873,20.560000000000002,0.0,8.961525829425852,8.961525829425852
2025-02-23 22:00:00,330.53,337.8,-7.270000000000039,-2.1521610420367194,17.697299999999984,0.0,2.0820863435318415,2.0820863435318415
2025-02-24 22:00:00,302.8,330.53,-27.72999999999996,-8.38955616736755,31.638800000000003,0.0,22.222593288460075,22.222593288460075
2025-02-25 22:00:00,290.8,302.8,-12.0,-3.963011889035667,20.95999999999998,0.0,3.8348030364398937,3.8348030364398937
2025-02-26 22:00:00,281.95,290.8,-8.850000000000023,-3.043328748280613,16.350000000000023,0.0,0.0,0.0
2025-02-27 22:00:00,292.98,281.95,11.03000000000003,3.9120411420464727,20.279999999999973,0.0,0.0,0.0
2025-03-02 22:00:00,284.65,292.98,-8.330000000000041,-2.843197487883146,26.639999999999986,0.0,4.6492524445169465,4.6492524445169465
2025-03-03 22:00:00,272.04,284.65,-12.609999999999957,-4.430001756543108,22.509900000000016,0.0,11.62552584649336,11.62552584649336
2025-03-04 22:00:00,279.1,272.04,7.060000000000002,2.595206587266579,11.840000000000032,0.0,0.0,0.0
2025-03-05 22:00:00,263.45,279.1,-15.650000000000034,-5.607309208169127,12.629999999999995,0.0,7.761478802159559,7.761478802159559
2025-03-06 22:00:00,262.67,263.45,-0.7799999999999727,-0.2960713607895133,15.519900000000035,0.0,1.3935087665308004,1.3935087665308004
2025-03-09 22:00:00,222.15,262.67,-40.52000000000001,-15.426200175124686,33.370000000000005,0.0,31.259871719347984,31.259871719347984
2025-03-10 22:00:00,230.58,222.15,8.430000000000007,3.7947332883187066,20.044899999999984,0.0,0.0,0.0
2025-03-11 22:00:00,248.09,230.58,17.50999999999999,7.593893659467425,10.740000000000009,1.2446460718502692,0.0,1.2446460718502692
2025-03-12 22:00:00,240.68,248.09,-7.409999999999997,-2.9868192994477796,15.689999999999998,0.0,3.35450760177622,3.35450760177622
2025-03-13 22:00:00,249.98,240.68,9.299999999999983,3.8640518530829246,10.850000000000023,0.0,0.0,0.0
2025-03-16 22:00:00,238.01,249.98,-11.969999999999999,-4.788383070645652,12.599999999999994,0.0,5.365864786766764,5.365864786766764
2025-03-17 22:00:00,225.31,238.01,-12.699999999999989,-5.335910255871598,7.819999999999993,0.0,4.051946943434444,4.051946943434444
2025-03-18 22:00:00,235.86,225.31,10.550000000000011,4.6824375305135195,12.209000000000003,0.0,0.0,0.0
2025-03-19 22:00:00,236.26,235.86,0.39999999999997726,0.1695921309251154,7.949900000000014,0.0,0.0,0.0
2025-03-20 22:00:00,248.71,236.26,12.450000000000017,5.269618217218326,14.969999999999999,0.0,0.0,0.0
2025-03-23 22:00:00,278.39,248.71,29.67999999999998,11.933577258654648,22.310000000000002,11.811552352537149,0.0,11.811552352537149
2025-03-24 22:00:00,288.14,278.39,9.75,3.5022809727360897,16.920000000000016,0.0,0.0,0.0
2025-03-25 22:00:00,272.06,288.14,-16.079999999999984,-5.58062053168598,18.389999999999986,0.0,6.676731336624869,6.676731336624869
2025-03-26 22:00:00,273.13,272.06,1.0699999999999932,0.39329559655957996,20.028400000000033,4.683954936126156,0.0,4.683954936126156
2025-03-27 22:00:00,263.55,273.13,-9.579999999999984,-3.507487277120779,15.53000000000003,0.0,0.0,0.0
2025-03-30 22:00:00,259.16,263.55,-4.389999999999986,-1.6657180800607043,17.199900000000014,0.0,6.415853362671129,6.415853362671129
2025-03-31 22:00:00,268.46,259.16,9.299999999999955,3.5885167464114653,18.19999999999999,3.514838992890418,0.0,3.514838992890418
2025-04-01 22:00:00,282.76,268.46,14.300000000000011,5.3266780898457915,33.72,2.0038161623192536,2.8120009737253326,4.815817136044586
2025-04-02 22:00:00,267.28,282.76,-15.480000000000018,-5.4746074409393195,14.79000000000002,0.0,3.9098206246577547,3.9098206246577547
2025-04-03 22:00:00,239.43,267.28,-27.849999999999966,-10.41978449565997,25.0,0.0,13.909103156087241,13.909103156087241
2025-04-06 22:00:00,233.29,239.43,-6.140000000000015,-2.5644238399532284,37.75,0.0,8.114513854605377,8.114513854605377
2025-04-07 22:00:00,221.86,233.29,-11.429999999999978,-4.899481332247408,32.639999999999986,3.2805008511059555,0.0,3.2805008511059555
2025-04-08 22:00:00,272.2,221.86,50.339999999999975,22.68998467502027,50.81,36.32125565473342,0.0,36.32125565473342
2025-04-09 22:00:00,252.4,272.2,-19.799999999999983,-7.274063188831735,23.159999999999997,0.0,9.419784973850454,9.419784973850454
2025-04-10 22:00:00,252.31,252.4,-0.09000000000000341,-0.035657686212362684,16.377100000000013,0.0,0.0,0.0
2025-04-13 22:00:00,252.35,252.31,0.03999999999999204,0.015853513534934027,15.870000000000005,0.0,0.0,0.0
2025-04-14 22:00:00,254.11,252.35,1.7600000000000193,0.6974440261541587,11.210000000000008,0.0,0.0,0.0
2025-04-15 22:00:00,241.55,254.11,-12.560000000000002,-4.942741332493802,18.080000000000013,0.0,0.0,0.0
2025-04-16 22:00:00,241.37,241.55,-0.18000000000000682,-0.07451873318153873,6.656700000000001,0.0,0.0,0.0
2025-04-20 22:00:00,227.5,241.37,-13.870000000000005,-5.746364502630818,9.420000000000016,0.0,0.0,0.0
2025-04-21 22:00:00,237.97,227.5,10.469999999999999,4.602197802197802,12.939899999999994,0.0,0.0,0.0
2025-04-22 22:00:00,250.74,237.97,12.77000000000001,5.366222633105018,15.019900000000007,4.434791924343386,0.0,4.434791924343386
2025-04-23 22:00:00,259.51,250.74,8.769999999999982,3.497646964983641,10.340000000000032,0.0,0.0,0.0
2025-04-24 22:00:00,284.95,259.51,25.439999999999998,9.80309043967477,27.220000000000027,10.541135663325463,0.0,10.541135663325463
2025-04-27 22:00:00,285.88,284.95,0.9300000000000068,0.3263730479031433,22.439999999999998,0.0,0.0,0.0
2025-04-28 22:00:00,292.03,285.88,6.149999999999977,2.1512522736812567,13.850500000000011,0.0,0.0,0.0
2025-04-29 22:00:00,282.16,292.03,-9.869999999999948,-3.3797897476286503,13.670000000000016,0.0,0.0,0.0
2025-04-30 22:00:00,280.52,282.16,-1.6400000000000432,-0.5812305075134828,11.05880000000002,0.0,0.0,0.0
2025-05-01 22:00:00,287.21,280.52,6.689999999999998,2.384856694709824,14.96999999999997,0.0,0.0,0.0
2025-05-04 22:00:00,280.26,287.21,-6.949999999999989,-2.4198321785453114,10.449000000000012,0.0,0.0,0.0
2025-05-05 22:00:00,275.35,280.26,-4.909999999999968,-1.7519446228501994,6.3799999999999955,0.0,0.0,0.0
2025-05-06 22:00:00,276.22,275.35,0.8700000000000045,0.3159615035409495,6.920000000000016,0.0,0.0,0.0
2025-05-07 22:00:00,284.82,276.22,8.599999999999966,3.1134602852798365,10.389999999999986,4.914137380705199,0.0,4.914137380705199
2025-05-08 22:00:00,298.26,284.82,13.439999999999998,4.718769749315356,17.04000000000002,13.490146718414167,0.0,13.490146718414167
2025-05-11 22:00:00,318.38,298.26,20.120000000000005,6.745792261785022,10.70999999999998,15.370790607352546,0.0,15.370790607352546
2025-05-12 22:00:00,334.07,318.38,15.689999999999998,4.928073371442929,20.7894,10.694070563147989,0.0,10.694070563147989
2025-05-13 22:00:00,347.68,334.07,13.610000000000014,4.073996467806153,13.0,7.84790633597197,0.0,7.84790633597197
2025-05-14 22:00:00,342.82,347.68,-4.860000000000014,-1.3978370915784668,11.423999999999978,0.0,0.0,0.0
2025-05-15 22:00:00,349.98,342.82,7.160000000000025,2.0885595939560195,9.29000000000002,1.4080301376183115,0.0,1.4080301376183115
2025-05-18 22:00:00,342.09,349.98,-7.890000000000043,-2.2544145379736107,9.629999999999995,0.0,2.2739692394974327,2.2739692394974327
2025-05-19 22:00:00,343.82,342.09,1.7300000000000182,0.5057148703557597,13.359899999999982,5.61710384409804,0.0,5.61710384409804
2025-05-20 22:00:00,334.62,343.82,-9.199999999999989,-2.6758187423651876,15.150000000000034,0.0,0.0,0.0
2025-05-21 22:00:00,341.04,334.62,6.420000000000016,1.9185942262865388,15.879999999999995,4.121701367956575,0.0,4.121701367956575
2025-05-22 22:00:00,339.34,341.04,-1.7000000000000455,-0.4984752521698468,9.970000000000027,0.0,0.0,0.0
2025-05-26 22:00:00,362.89,339.34,23.55000000000001,6.93994224082042,16.470000000000027,15.728388216809208,0.0,15.728388216809208
2025-05-27 22:00:00,356.9,362.89,-5.990000000000009,-1.6506379343602768,9.089999999999975,0.0,0.0,0.0
2025-05-28 22:00:00,358.43,356.9,1.5300000000000296,0.42869151022696267,11.70999999999998,2.1735734836514666,0.0,2.1735734836514666
2025-05-29 22:00:00,346.46,358.43,-11.970000000000027,-3.339564210585059,18.389999999999986,0.0,1.9960965289480441,1.9960965289480441
2025-06-01 22:00:00,342.69,346.46,-3.769999999999982,-1.0881487040350926,14.689999999999998,0.0,1.9956455241646154,1.9956455241646154
2025-06-02 22:00:00,344.27,342.69,1.579999999999984,0.46105809915666757,12.359999999999957,2.7157272256442866,0.0,2.7157272256442866
2025-06-03 22:00:00,332.05,344.27,-12.21999999999997,-3.5495396055421535,18.269200000000012,0.0,5.72512945344954,5.72512945344954
2025-06-04 22:00:00,284.7,332.05,-47.35000000000002,-14.259900617376909,51.3399,0.0,47.60936538799393,47.60936538799393
2025-06-05 22:00:00,295.14,284.7,10.439999999999998,3.6670179135932552,14.360000000000014,3.661557641758975,0.0,3.661557641758975
2025-06-08 22:00:00,308.58,295.14,13.439999999999998,4.553771091685301,27.97999999999996,0.0,1.672356628859177,1.672356628859177
2025-06-09 22:00:00,326.09,308.58,17.50999999999999,5.674379415386607,17.16300000000001,2.0899703070297164,0.0,2.0899703070297164
2025-06-10 22:00:00,326.43,326.09,0.34000000000003183,0.1042656935202036,13.0,0.0,0.0,0.0
2025-06-11 22:00:00,319.11,326.43,-7.319999999999993,-2.2424409521183692,15.699999999999989,0.0,0.0,0.0
2025-06-12 22:00:00,325.31,319.11,6.199999999999989,1.9429037009181749,19.689999999999998,0.0,0.0,0.0
2025-06-15 22:00:00,329.13,325.31,3.819999999999993,1.1742645476622278,5.639999999999986,0.0,0.0,0.0
2025-06-16 22:00:00,316.35,329.13,-12.779999999999973,-3.8829641782882063,12.519999999999982,0.0,0.6333543390197747,0.6333543390197747
2025-06-17 22:00:00,322.05,316.35,5.699999999999989,1.801801801801798,13.870000000000005,0.0,0.0,0.0
2025-06-19 22:00:00,322.16,322.05,0.11000000000001364,0.034156186927499964,14.580000000000041,0.0,0.0,0.0
2025-06-22 22:00:00,348.68,322.16,26.519999999999982,8.231934442513031,30.060000000000002,17.484562425982517,0.0,17.484562425982517
2025-06-23 22:00:00,340.47,348.68,-8.20999999999998,-2.354594470574733,15.819999999999993,0.0,0.0,0.0
2025-06-24 22:00:00,327.55,340.47,-12.920000000000016,-3.7947543102182317,22.600000000000023,0.0,5.220955492979101,5.220955492979101
2025-06-25 22:00:00,325.78,327.55,-1.7700000000000387,-0.5403755151885326,7.439999999999998,0.0,0.0,0.0
2025-06-26 22:00:00,323.63,325.78,-2.1499999999999773,-0.6599545705690888,11.844299999999976,0.0,0.0,0.0
2025-06-29 22:00:00,317.66,323.63,-5.96999999999997,-1.8446991935234591,8.979899999999986,0.0,0.0,0.0
2025-06-30 22:00:00,300.71,317.66,-16.950000000000045,-5.3358937228483425,12.680000000000007,0.0,10.155500655288733,10.155500655288733
2025-07-01 22:00:00,315.65,300.71,14.939999999999998,4.968241827674504,13.012,0.0,0.0,0.0
2025-07-02 22:00:00,315.35,315.65,-0.2999999999999545,-0.09504197687310456,5.689999999999998,0.0,0.0,0.0
2025-07-06 22:00:00,293.94,315.35,-21.410000000000025,-6.789281750436031,7.379899999999964,0.0,11.977172924147737,11.977172924147737
2025-07-07 22:00:00,297.81,293.94,3.8700000000000045,1.3165952235150047,9.699899999999957,0.0,0.0,0.0
2025-07-08 22:00:00,295.88,297.81,-1.9300000000000068,-0.648064202007994,6.599999999999966,0.0,0.0,0.0
2025-07-09 22:00:00,309.87,295.88,13.990000000000009,4.72826821684467,10.480000000000018,3.04872686857027,0.0,3.04872686857027
2025-07-10 22:00:00,313.51,309.87,3.6399999999999864,1.1746861587117134,8.439999999999998,0.0,0.0,0.0
2025-07-13 22:00:00,316.9,313.51,3.3899999999999864,1.08130522152403,9.92859999999996,0.0,0.0,0.0
2025-07-14 22:00:00,310.78,316.9,-6.1200000000000045,-1.93120858314926,10.699999999999989,0.0,0.0,0.0
2025-07-15 22:00:00,321.67,310.78,10.890000000000043,3.5040864920522696,10.879999999999995,1.797083816216741,0.0,1.797083816216741
2025-07-16 22:00:00,319.41,321.67,-2.259999999999991,-0.7025833929182052,7.279899999999998,0.0,0.0,0.0
2025-07-17 22:00:00,329.65,319.41,10.239999999999952,3.2059108982185753,9.479999999999961,0.9841884222926751,0.0,0.9841884222926751
2025-07-20 22:00:00,328.49,329.65,-1.1599999999999682,-0.35188836644925475,11.120000000000005,0.0,0.0,0.0
2025-07-21 22:00:00,332.11,328.49,3.6200000000000045,1.10201223781546,13.859800000000007,0.0,0.0,0.0
2025-07-22 22:00:00,332.56,332.11,0.44999999999998863,0.1354972749992438,7.529999999999973,0.0,0.0,0.0
2025-07-23 22:00:00,305.3,332.56,-27.25999999999999,-8.197017079624727,9.739999999999952,0.0,23.325277017474093,23.325277017474093
2025-07-24 22:00:00,316.06,305.3,10.759999999999991,3.524402227317389,15.620000000000005,11.15875504011774,0.0,11.15875504011774
