timestamp,open,high,low,close,volume,prev_close,intraday_range,intraday_range_pct,gap_from_prev,gap_pct,body_size,upper_wick,lower_wick,bullish_candle
2024-09-05 22:00:00,232.6,233.6,210.51,210.73,112177004,230.17,23.090000000000003,10.957148958382767,2.430000000000007,1.0557414085241374,21.870000000000005,1.0,0.21999999999999886,0
2024-09-08 22:00:00,216.2,219.87,213.67,216.27,67443518,210.73,6.200000000000017,2.8667868867619255,5.469999999999999,2.5957386228823607,0.0700000000000216,3.5999999999999943,2.530000000000001,1
2024-09-09 22:00:00,220.07,226.4,218.6377,226.17,78891136,216.27,7.76230000000001,3.432064376354075,3.799999999999983,1.7570629305960064,6.099999999999994,0.2300000000000182,1.432299999999998,1
2024-09-10 22:00:00,224.55,228.47,216.8003,228.13,83548633,226.17,11.669700000000006,5.115372813746551,-1.6199999999999761,-0.7162753680859425,3.579999999999984,0.3400000000000034,7.7497000000000185,1
2024-09-11 22:00:00,224.66,231.45,223.83,229.81,72020042,228.13,7.619999999999976,3.3157826030198754,-3.469999999999999,-1.5210625520536531,5.150000000000006,1.6399999999999864,0.8299999999999841,1
2024-09-12 22:00:00,228.0,232.67,226.32,230.29,59515114,229.81,6.349999999999994,2.757392852490336,-1.8100000000000023,-0.7876071537356958,2.289999999999992,2.3799999999999955,1.6800000000000068,1
2024-09-15 22:00:00,229.3,229.96,223.53,226.78,54322995,230.29,6.430000000000007,2.835347032366173,-0.9899999999999807,-0.42989274393155613,2.5200000000000102,0.6599999999999966,3.25,0
2024-09-16 22:00:00,229.45,234.57,226.5533,227.87,66761636,226.78,8.016699999999986,3.5181024268223045,2.6699999999999875,1.1773525002204723,1.579999999999984,5.1200000000000045,1.3166999999999973,0
2024-09-17 22:00:00,230.09,235.68,226.88,227.2,78010204,227.87,8.800000000000011,3.8732394366197234,2.219999999999999,0.9742396980734624,2.890000000000015,5.590000000000003,0.3199999999999932,0
2024-09-18 22:00:00,234.0,244.24,232.13,243.92,102694576,227.2,12.110000000000014,4.964742538537231,6.800000000000011,2.9929577464788784,9.919999999999987,0.3200000000000216,1.8700000000000045,1
2024-09-19 22:00:00,241.52,243.99,235.92,238.25,99879070,243.92,8.070000000000022,3.3871983210912995,-2.3999999999999773,-0.9839291571006794,3.2700000000000102,2.469999999999999,2.3300000000000125,0
2024-09-22 22:00:00,242.61,250.0,241.92,250.0,86927194,238.25,8.080000000000013,3.232000000000005,4.360000000000014,1.830010493179439,7.389999999999986,0.0,0.6900000000000261,1
2024-09-23 22:00:00,254.08,257.19,249.0501,254.27,88490999,250.0,8.139900000000011,3.201282101702919,4.0800000000000125,1.632000000000005,0.18999999999999773,2.9199999999999875,5.029900000000026,1
2024-09-24 22:00:00,252.54,257.05,252.28,257.02,65034318,254.27,4.77000000000001,1.855886701424018,-1.7300000000000182,-0.680379124552648,4.47999999999999,0.03000000000002956,0.2599999999999909,1
2024-09-25 22:00:00,260.6,261.75,251.53,254.22,67142193,257.02,10.219999999999999,4.020140036189127,3.580000000000041,1.392887713018458,6.380000000000024,1.1499999999999773,2.6899999999999977,0
2024-09-26 22:00:00,257.375,260.6999,254.12,260.46,70988067,254.22,6.579900000000009,2.52626123013131,3.155000000000001,1.2410510581386207,3.0849999999999795,0.2399000000000342,3.2549999999999955,1
2024-09-29 22:00:00,259.04,264.86,255.77,261.63,80873381,260.46,9.090000000000003,3.4743722050223615,-1.419999999999959,-0.5451892805037085,2.589999999999975,3.230000000000018,3.2700000000000102,1
2024-09-30 22:00:00,262.67,263.98,248.53,258.02,87397613,261.63,15.450000000000017,5.987907914115191,1.0400000000000205,0.3975079310476705,4.650000000000034,1.3100000000000023,9.48999999999998,0
2024-10-01 22:00:00,247.55,251.1585,241.5,249.02,93983930,258.02,9.658500000000004,3.8786041281824764,-10.46999999999997,-4.057824974808144,1.4699999999999989,2.1384999999999934,6.050000000000011,1
